"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"326",2010-11-29,517.75,518,517,NA,NA,518,188,16865
"327",2010-11-26,0,515.25,515,NA,NA,515,560,16832
"328",2010-11-24,0,515.25,502.5,NA,NA,515.25,1349,16758
"329",2010-11-23,486,503,486,NA,NA,502.5,3743,16834
"330",2010-11-22,0,498,491,NA,NA,491,1048,16460
"331",2010-11-19,0,516.5,498,NA,NA,498,2077,16398
"332",2010-11-18,520,520,515.5,NA,NA,516.5,2881,16290
"333",2010-11-17,505.75,507.5,505.25,NA,NA,507.5,2329,16183
"334",2010-11-16,499.5,525.75,499,NA,NA,499,967,16114
"335",2010-11-15,522.5,535,522.5,NA,NA,525.75,1269,15931
"336",2010-11-12,0,545,515,NA,NA,515,1030,15702
"337",2010-11-11,553.5,553.5,541.5,NA,NA,545,1095,15401
"338",2010-11-10,552.5,557.5,552.5,NA,NA,555,1651,15136
"339",2010-11-09,563.75,564,557.5,NA,NA,557.5,1124,14824
"340",2010-11-08,557.25,561.25,557.25,NA,NA,558,2383,14099
"341",2010-11-05,556,559.75,555.75,NA,NA,559.75,2383,14101
"342",2010-11-04,559.5,559.75,558,NA,NA,559.75,630,13331
"343",2010-11-03,550.5,555.25,547,NA,NA,555.25,608,13305
"344",2010-11-02,0,550.75,546.75,NA,NA,550.75,993,13183
"345",2010-11-01,547.5,547.5,546.75,NA,NA,546.75,664,13129
"346",2010-10-29,549.5,549.5,548,NA,NA,548,611,12963
"347",2010-10-28,549,549.5,547,NA,NA,549.5,716,12867
"348",2010-10-27,0,545.75,544,NA,NA,545.75,1913,12736
"349",2010-10-26,536,549.5,536,NA,NA,544,555,12623
"350",2010-10-25,0,537.75,523.5,NA,NA,537.75,865,12685
"351",2010-10-22,0,527.25,523.5,NA,NA,523.5,415,12627
"352",2010-10-21,533.5,533.5,527.25,NA,NA,527.25,992,12612
"353",2010-10-20,519.75,536.75,519.25,NA,NA,536.75,1454,12575
"354",2010-10-19,516,518,511.25,NA,NA,514.25,653,12525
"355",2010-10-18,520,521.75,518,NA,NA,521.75,1131,12405
"356",2010-10-15,523,527,521,NA,NA,521.25,1919,12384
"357",2010-10-14,524.75,529.75,523.5,NA,NA,524,1768,12251
"358",2010-10-13,528.5,528.5,521.75,NA,NA,523.5,2790,12050
"359",2010-10-12,520,527.75,520,NA,NA,527.75,1762,11814
"360",2010-10-11,533.5,533.5,520,NA,NA,520,1955,11679
"361",2010-10-08,518.5,518.5,518.5,NA,NA,518.5,690,11540
"362",2010-10-07,0,488.5,485.5,NA,NA,488.5,959,11489
"363",2010-10-06,485.5,485.5,485.5,NA,NA,485.5,1374,11393
"364",2010-10-05,0,485.25,475,NA,NA,485.25,1081,11189
"365",2010-10-04,0,475,468.5,NA,NA,475,1196,10956
"366",2010-10-01,474,478,468.5,NA,NA,468.5,982,10673
"367",2010-09-30,475,488.75,475,NA,NA,488.75,1275,10539
"368",2010-09-29,474.25,490,474.25,NA,NA,490,813,10236
"369",2010-09-28,489,494,484,NA,NA,484.25,813,10284
"370",2010-09-27,496,496,489.5,NA,NA,489.5,830,10584
"371",2010-09-24,491.5,497,491.5,NA,NA,496.75,328,10382
"372",2010-09-23,479.5,483.25,479.5,NA,NA,483.25,372,10269
